descrizione,label,dominio
orario martedi domenica gennaio febbraio aperto richiesta chiusura settimanale lunedi,Low_Quality,Architettura
museo diviso due sale dedicate rispettivamente ambiente naturale tradizioni locali prima sala presenta alcune teche uccelli mammiferi insetti altra sala corredata pannelli didattici esposti illustrazioni territorio riproduzioni architetture rurali attrezzi agricoli minerari,Low_Quality,Architettura
colonnina ottagonale frammentaria,Low_Quality,Architettura
museo ospitati monture palii vinti nobile contrada nicchio insieme museo visita oratorio affreschi giuseppe nicola nasini apollonio nasini vita s gaetano thiene sculture giacomo franchini,Low_Quality,Architettura
orario sempre visibile esterno,Low_Quality,Architettura
orario aperta pubblico,Low_Quality,Architettura
esposizione annessa biblioteca comunale stata costituita fine conservare loco materiali provenienti ricerche archeologiche territorio intenzione organizzare vero proprio museo autonomo rispetto biblioteca attualmente puo prevedere quando sara costituito,Low_Quality,Architettura
inaugurato anni settanta rocca gonzaga museo contadino raccoglie circa cinquemila oggetti tremila quali esposti sotterranei ala nord secondo criterio storico illustrativo inteso ricostruzione ambientale presentazione cicli produttivi cosi rappresentati grandi lavori agricoli preparazione terreno raccolta prodotti stalla caseificio lavorazione maiale mulino ambienti riproposti figurano cucina camera letto stanza dedicata lavori femminili domestici filatura tessitura bucato poi ricostruite diverse fasi lavorazione canapa rivisitati spazi attrezzi lavoro alcune figure artigianali seggiolaio ciabattino sellaio maniscalco arrotino fabbro falegname bottaio spazio parte riservato produzione vino seguito terremoto museo stato chiuso attesa essere riallestito ambienti restaurati,Low_Quality,Architettura
capitello angolare voluta poggiante foglia d acanto,Low_Quality,Architettura
storia museo prende via cultura recupero antiquario viva pisa sin settecento identifica primo nucleo dipinti primitivi raccolti canonico duomo sebastiano zucchetti collezione lasciata uso scuola disegno accresce secolo successivo altre opere pittoriche scultoree recuperate attraverso acquisizioni demanio effettuate epoca napoleonica post unitaria graduale confluenza locale accademia belle arti solo iginio benvenuto supino allestisce presso convento san francesco nuovo prestigioso museo civico redige prezioso catalogo nasce infine nuovo museo nazionale accoglie raccolte ex museo civico ulteriori incrementi insedia restaurato convento san matteo soarta antico monastero medievale oggi individuabili solo alcune strutture originarie principalmente locali interni meta cinquecento ogni caso convento sottoposto modifiche rivela data chiostro colonne capitelli tuscanici arenaria fine settecento inizi ottocento risale probabilmente attuale facciata d ingresso museo prospiciente lungarno ispirazione neoclassica href http polomusealetoscana beniculturali it index php it collezioni museo collezioni museo,Low_Quality,Architettura
frammento capitello volute base quadrangolare,Low_Quality,Architettura
museo nasce allestito ex frantoio sito prossimita insediamento rupestre museo custoditi circa reperti attinenti civilta rupestre contadina zungri raccolta riunita sezioni tematiche casa lavorazione campi mestieri artigiani tessitura produzione vino sale stata allestita camera letto d epoca oltre suppellettili presenti immagini devozionali parti abbigliamento giornaliero maschile femminile alcuni costumi nuziali,Low_Quality,Architettura
orario est inv chiusura settimanale lunedi,Low_Quality,Architettura
sito ufficiale villa d este tivoli sezione storica introduttiva dedicata laboratorio museo didattico libro antico ospitato due locali collocati piazzale antistante fontana ovato completa presentazione galleria fotografica spazio riservato news vengono fornite infine informazioni servizio,Low_Quality,Architettura
parte integrante rete museale musei cibo provincia parma museo ospitato interno antico casello meta documenta allestimento tipo didattico storia produzione parmigiano reggiano profondo rapporto territorio oltre oggetti databili prima meta novecento centinaio immagini disegni foto d epoca illustrano interno edificio adibito secoli produzione formaggio evoluzione tecniche trasformazione latte fasi stagionatura commercializzazione ruolo fondamentale consorzio parmigiano reggiano tutela qualita ambienti rustici annessi corpo principale museo esposta inoltre rassegna attrezzi oggetti quotidiani civilta contadina legati temi alimentazione infine museum shop possibile degustare insuperabile prodotto inaugurato museo espone materiale colloca piu seconda meta ottocento prima meta novecento raccolto tutte province parmigiano reggiano prodotto data relativa omogeneita materiale esposizione stata allestita trattasse riarredare antico caseificio meli lupi infatti parte piu antica fabbricato vengono esposti oggetti legati fasi lavorazione formaggio secoli passati nomi mostrano stretto legame territorio cultura contadina accede poi salatoio locale seminterrato costruito vengono mostrati attarverso pannelli cambiamenti processo salatura corso tempo prosegue percorso parte dedicata gastronomia ricettari disegni strumenti offre opportunita degustare prodotto termina visita ambienti rustici annessi sede rassegna civilta contadina locale,Low_Quality,Architettura
museo esponeuna collezione cimeli guerra raccolti val sadole ziano aldo zorzi strategico punto partenza escursioni cauriol cardinal busa alta teatro d aspri combattimenti estate autunno nucleo iniziale collezione costituito attraverso consistenti ritrovamenti effettuati corso numerose escursioni compiute aldo zorzi familiari sentieri ghiaioni portano vicine vette cauriol cardinal busa alta lite gosa copola successivamente collezione s arricchita attraverso donazioni privati cittadini ziano stimolati zorzi recuperavano soffitte reperti raccolti immediato dopo guerra genitori nonni costoro sentivano gratificati fatto pezzi contribuivano costituire luogo memoria altri reperti troviamo pinze tagliafili malfatti canne fucile steyr soprascarpe sentinelle panno paglia mitragliatrice austriaca schwarzlose mod rollmine austriaca particolare importanza elmo farina alcune pistole lanciarazzi,Low_Quality,Architettura
grazie amministrazione comunale guidata erino pompei museo sede assolutamente prestigiosa occupa intero stabile ex mattatoio restaurato proprio scopo qualche tempo seguito restituzione famiglia taruffi molto materiale destinato autodromo vallelunga ora porta nome filosofia espositiva trasformando percorso visita interessante itinerario testimonia progresso tecnico scientifico campo motoristico ultimo secolo basta perche recentemente museo acquistato collezionista bel numero radio d epoca ora stabilmente esposte sala dedicata mostra abiti sposi film strada girato bagnoregio federico fellini motocarro zampano avanzato stato ricostruzione corso anni museo arricchito patrimonio grazie serie donazioni collaborazione artisti chiara fama realizzato annualmente opera pittorica ispirata taruffi attivita museale stata caratterizzata anni organizzazione mostre tematiche convegni grande risonanza numerose iniziative realizzate occasione centenario nascita piero taruffi spaziato mostra biografica itinerante intitolata guglielmo marconi piero taruffi due geni italiani valvole motori avvalendosi prestigiose collaborazioni tecnico scientifiche quali fondazione marconi offerto numerosi visitatori possibilita seguire evoluzione radio primi esperimenti marconiani fino giorni museo ospita mostra titolo bisiluro raggi x anatomia bolide esposte parte circa cinquecento tavole progettuali acquistate qualche anno fa collezionista realizzate disegnatori piero taruffi alcune personalmente corrette mano ingegnere mostra attraverso pannelli testuali filmati costituisce esaustivo unico percorso scoperta segreti tecnici straordinario mezzo record ancora oggi avveniristico grandissima attualita mese settembre museo ospita serie auto fatto storia rally anni settanta ottanta secolo scorso visibili fiat abarth fiat abarth spider lancia fulvia hf fanalona lancia stratos lancia rally fiesta gr gianfranco cunico particolare sezione espositiva dedicata ingegner francesco de virgilio socio onorario associazione taruffi progettista primo motore cilindri v equipaggiava lancia aurelia,Low_Quality,Architettura
ecomuseo terre confine progetto mira valorizzare ruolo corridoio passaggio rivestito migliaia anni passo moncenisio valicato commerci contrabbandi pellegrinaggi religiosi invasioni militari punto intersezione specie botaniche vicende storiche disseminato territorio sentieri fortificazioni militari volte ottimo stato conservazione altri casi ricoperte boschi quasi inaccessibili ecomuseo sede villaggio alpino moncenisio capoluogo piu piccoli comuni d italia estensione grazie attenta politica conservazione restauro architettura tradizionale alpina mantenuto intatto proprio fascino sede espositiva allestita locali ex dopolavoro doganieri recentemente restaurato offre spaccato vita quotidiana tempo mestieri montagna lavorazione latte fienagione portatori guide alpine feste leggende costumi locali spazio espositivo temi legati mondo lavoro allestito ex mulino mentre antico forno comunale recuperato recente illustra tecniche antiche panificazione b info orario b ottobre maggio giorni escluso martedi giugno settembre lunedi domenica aperture serali caso eventi convegni richiesta,Low_Quality,Architettura
frammento colonna capitello,Low_Quality,Architettura
museo conserva salvaguarda espone ricco patrimonio storico artistico due antiche chiese sant andrea san donnino favorendone riscoperta valorizzazione stretto legame esso territorio vicende storiche percorso museale completa opere quattrocento conservate interno chiesa stessa affresco ghirlandaio dipinto tavola botticini crocifisso giovanni francesco inoltre museo inserito centro arte cultura comprende spazio espositivo laboratorio didattico tale centro intende essere solo strumento conservazione valorizzazione beni culturali proporsi punto d incontro realta educative territorio,Low_Quality,Architettura
allestito foyer teatro municipale museo descrive ordinatamente vicende storiche edificio costruito progetto lotario tomba inizio ottocento luogo due teatri settecenteschi cittadella distrutto incendio saline demolito quegli anni fatiscente documentazione esposta figurano locandina spettacolo rappresentato inaugurazione avvenne settembre zamori ossia eroe indie dramma serio musica giovanni simone mayr bozzetto secondino dipinto d menozzi figurini acquerellati braghini annibale bitinia datati alcuni cimeli giuseppe verdi luigi illica ultimo piano tradizionalmente riservato scenografi ampio corridoio stato adeguato meta anni spazio espositivo qui conservano fotografie artisti libretti d opere inizio secolo uscite repertorio,Low_Quality,Architettura
museo compone oggi tre sale principale maggiore dimensione trovano esposte due livelli sezioni osteologia varie tipologie scheletri neonati adulti ricca collezione crani sezione dedicata persone illustri cranio scienziato valentino brugnatelli ossa tronco arti superiori arti inferiori sezione angiologia conserva teca centrale statue naturali cadaveri interi preparati secco ottenuti tecnica iniezione vasi oltre serie preparati relativi cuore sistema venoso arterioso linfatico sezione embriologia embrioni feti umani uteri gestazione sezione anatomia generale fini preparati relativi tessuto connettivo cartilagineo osseo preparati tessuto muscolare nervoso vasi sanguigni due sale piu piccole trovano posto preparati relativi splacnologia estesiologia neurologia anatomia topografica,Low_Quality,Architettura
museo miscellaneo galbiati inaugurato comprende diverse collezioni biciclette fisarmoniche fonografi grammografi oggetti d uso tempo collezione biciclette ripercorre intera evoluzione storica due ruote attraverso esemplari rarissimi biciclette militari professionali velocipedi provenienti stati costruttori diversi collezione fisarmoniche comprende esemplari produzione mondiale quali mancano prototipi modelli bandoneon concertine meccaniche numerosi strumenti appartennero famosi maestri costruire applicazioni tecniche personalizzate inoltre presenti fonografi grammofoni collezione dischi d epoca giri poi collezione intitolata oggetti misteriosi consiste attrezzi lavoro tempi passati oggi oggetti difficilmente decifrabili pubblico sollecitato indovinarne uso completa collezione sezione po costituita oggetti epoche passate proiettori cinematografici lanterne magiche misure solidi liquidi macchine scrivere giocattoli organetti curiosita varie oggetti diverse collezioni spesso prestate musei spazi espositivi mostre italia estero,Low_Quality,Architettura
orario aperto occasione visite guidate eventi culturali chiusura temporanea forte fine passato consegna polo museale liguria attualmente corso redazione piano valorizzazione comune finale ligure forte fine passato consegna polo museale liguria attualmente corso redazione piano valorizzazione comune finale ligure altro,Low_Quality,Architettura
visita casa museo snoda attorno salone centrale unica vera sala rappresentanza casa soffitto dipinto ciclo tempere ultimi decenni ottocento particolare attenzione merita raccolta dipinti composta pi opere area genovese databili xvi xviii secolo tempere mosaici dipinti compongono importante cornice ricco abbondante arredo vero cuore pulsante abitazione fascino risiede tanto particolari buon quadro alta qualit porcellana bens resa armonica insieme molteplici elementi,Low_Quality,Architettura
centro raccolta testimonianza esposizione arte cartaria mele viene inaugurato grazie collaborazione comune mele provincia genova sito ex cartiera sbaraggia acquasanta risalente qui museo carta vuol tener vivo ricordo passato duro lavoro svolgeva mura edifizi papero perch stato vada definitivamente perduto permettendo generazioni pi giovani conoscere imparare qualcosa realt lontana costituisce passato colletivo radici storiche piccola comunit melese centro unico genere perch situato interno fabbrica do pap ancora vecchi macchinari attrezzi utilizzati fino anno cessazione attivit custodisce provenienti cartiere dismesse materiali propri produzione manufatti campionari carte prodotte centro oltre testimoniare produzione carta propone luogo studio storia commercializzazione evoluzione carta opportunit conoscenza comunit territorio mele carta fondato propria crescita fino fine xv secolo donazione pervenuto campionario carte prodotte databile fine xix secolo suscitato grande interesse comunit studiosi grandi ricadute scientifiche dar forte impulso studi carta svolge continua attivit didattica scuole ogni ordine grado laboratori visite guidate promuove conoscenza arte cartaria partecipando convegni fiere regionali nazionali,Low_Quality,Architettura
complesso xii secolo comprende ala gentilizia tempo residenza nelson impropriamente detta castello resti antica abbazia benedettina dedicata santa maria maniace annessa chiesa omonima lussureggiante parco ospita museo aperto sculture pietra lavica opere scultori livello internazionale fine xv secolo abbazia venne donata ammiraglio horatio nelson premio soffocata repubblica partenopea attualmente castello adibito museo nelson suntuosi appartamenti nobiliari ancora ornati arredi famiglia nelson quadri stampe raffiguranti ammiraglio lettere autografe reali inglesi medaglie piani battaglia navali ordini militari reperti archeologici ritrovati durante recenti scavi eseguiti ristrutturazione ducea cortile interno ala gentilizia eretta croce celtica innalzata onore ammiraglio parte parco invece ospita cimitero inglese famiglia ducale,Low_Quality,Architettura
orario martedi giovedi ore ore mercoledi venerdi sabato ore ore chiusura settimanale lunedi festivi,Low_Quality,Architettura
chiusura settimanale domenica,Low_Quality,Architettura
museo comunale inaugurato allestito casa natale compositore ferruccio busoni raccoglie documenti cimeli manoscritto autografo sposa sorteggiata,Low_Quality,Architettura
biglietteria tel fax costo biglietti comprensivo ingresso museo riduzioni secondo normativa vigente musei statali orario,Low_Quality,Architettura
museo trova collocazione edificio ca d martolo allestiti settori espositivi luogo uomo storia materia attrezzatura particolare interesse visita siti metallurgici lungo torrente assa possono osservare testimonianze locale tecnologia lavorazione ferro basso fuoco brossasca visibili numerose fornaci arrostimento laghi lavatura fucine pestelli meccanici permettevano ottenere ferro senza passare fusione ghisa luogo certificato herity,Low_Quality,Architettura
punto piu alto citta anagni spettacolare cornice medioevale fatta vicoli piazzette antiche edificio suggestiva bellezza tempo sembra essersi fermato possibile apprezzare vivo opera maestro tommaso gismondi studio museo appositamente allestito possono ammirare ancora calchi gesso cera alcune portali piu famosi realizzati artista oltre vasta rassegna opere sculture dipinti numerosi personaggi illustri politici artisti religiosi ammirato mostra piu importante onore concesso stata visita ss giovanni paolo ii visitatori possono cosi veramente godere vicino arte maestro,Low_Quality,Architettura
capitello lombardesco,Low_Quality,Architettura
biglietteria costo biglietti euro riduzioni euro scuole euro,Low_Quality,Architettura
piu antico istituto museale faentino sorto seguito acquisizione collezione d arte giuseppe zauli incrementato dipinti provenienti chiese conventi soppressi luogo primo ordinamento espositivo raccolta autonomia scuola disegno fondata zauli allestita ex convento gesuiti amplio propria consistenza seguito deposito opere provenienti congregazione carita donazioni private oculata campagna acquisti promossa allora direttore f argnani raggruppo nucleo consistente reperti archeologici rinvenuti zona maioliche faentine primi esemplari futuro museo ceramiche anni venti museo caratterizzato quasi esclusivamente quadreria attualmente pinacoteca ripartita sezione antica galleria d arte moderna sezione antica documentata cultura eta romana alto medioevo mosaici lapidi sculture epigrafi mentre produzione artistica successiva rappresentata nucleo cospicuo dipinti sculture xiii xviii secolo produzione figurativa d ambito romagnolo rappresentata opere giovanni rimini biagio d antonio firenze marco palmezzano innocenzo imola bagnacavallo giovanni battista jacopo bertucci ferrau fenzoni luca scaletti niccolo paganelli aggiungono dipinti battista dosso dossi alessandro allori francesco furini rutilio manetti albani tiarini bigari gaetano gandolfi landi giani settori tematici rilievo figurano pregevole raccolta nature morte recco ruoppolo boselli resani magini levoli serie vedute critica identificato paesaggio francesco guardi consistente nucleo sculture annovera opere donatello lombardi francesco simone rossellino galleria d arte moderna raggruppa opere vanno neoclassicismo purismo romanticismo realismo recente acquisizione alcuni dipinti scuola francese ottocento affiancano due sculture rodin notevole importanza riveste nucleo tele baccarini altri maestri novecento italiano quali morandi de pisis martini fondo grafica assomma fogli,Low_Quality,Architettura
orario chiusura temporenea,Low_Quality,Architettura
concorso progetto museo civica biblioteca casa cultura de spezia prospetto architetto francesco palpacelli,Low_Quality,Architettura
scaturito mostra allestita ricordare garibaldino faustino tanara museo ospitato due locali contigui biblioteca comunale ultimo piano palazzo municipale conservati esposti cimeli documenti ricostruiscono periodo risorgimentale citta testimoniano presenza forte movimento garibaldino repubblicano territorio nucleo principale collezione composto cimeli documenti tanara donati figlia successivamente integrati materiali acquisiti attraverso altre donazioni documenti tratti archivio storico comunale ricca esposizione presenta visitatore cimeli vario tipo bandiere stendardi oggetti personali documenti storici lettere colonnello langhiranese corpus piu importante raccolta costituito ricca corrispondenza tanara principali protagonisti movimento risorgimentale italiano primis garibaldi mazzini insieme fitto scambio epistolare notevole interesse punto vista storico documentale tanara fronte moglie prima sala illustrate vicende politiche langhirano corso ottocento particolare attenzione due associazioni mutualistiche fratellanza artigiana langhiranese fondata tanara societa femminile mutuo soccorso archivi conservano biblioteca seconda sala dedicata imprese faustino tanara garibaldinismo locale presentati numerosi cimeli quali divisa medaglie alcune parti carteggio patriota,Low_Quality,Architettura
museo scienze naturali sito presso istituto g bosco alassio nasce grazie opera don giulio mariti percorso espositivo suddiviso sezioni mineralogica cristallografica petrografica malacologica micologica paleontologica fossile zoologica ittiologica storica talassologica idro speleogeologica etnografica erboristica fioristica,Low_Quality,Architettura
orario domenica lunedi mattina vedi dettaglio orario chiusura settimanale lunedi pomeriggio,Low_Quality,Architettura
pensato esposizione piu significative opere d arte fede pieve gemona museo dovuto aprirsi trecentesca canonica vecchia pressi duomo terremoto maggio mando aria ogni programma s dovuto attendere par poter inaugurare museo altezza patrimoni culturali ecclesiastici piu importanti diocesi udine opere ospitate sezione dedicata scultura distinguono madonna gesu bambino cristo risorto girolamo paleario padre eterno bottega girolamo comuzzo sezione dedicata pittura apre lacerti affreschi duecento duomo volto santa mutilo santo monaco facciata vicino ospedale imago pietatis trecentesca fine quattrocento forse bottega fiorentina sandro botticelli va assegnata dolce madonna adorazione figlio mentre piccola tavola san girolamo potrebbe rimandare pordenone due secoli successivi appartengono lavori veneti friulani vergine serie apostoli giovan battista tiani prima meta novecento affresco santa lucia gemonese giuseppe barazzutti annunciazione fred pittino sale vicine ricca esposizione parati liturgici formatosi corso secoli tesoro duomo offre ricca scelta oreficeria liturgica friulana tre quattrocento due reliquiari coppa cristallo piede fusto ornati filigrane smalti opera piu emozionante ostensorio d argento dorato uscito mani nicolo lionello orefice architetto udinese tratta ostensori piu belli gotico italiano ricco decorazioni simboliche scene sorprendenti fondono fantastica architettura piramidale lionello pace incoronazione vergine figure croce astile secolo successivo appartengono elegante navicella crocetta reliquiario calice d argento seicento statue bronzee san nicolo san valentino girolamo campagna ultimi tre secoli comprendono calici pissidi reliquiari crocifissi d avorio sportelle tabernacolo opere piu recenti fa parte calice donato duomo papa giovanni paolo ii durante visita gemona maggio alto valore artistico tesoro appartengono libri corali prodotti convento antoniano padova seconda meta duecento antifonari graduali ornati oltre cento splendidele miniature acquistati duomo quando basilica santo doto nuovi libri liturgici graduale secondo offre piu antichi ritratti esistenti sant antonio sala esposto registro battesimale pieve risalente tutt oggi piu antico registro battesimale conosciuto mondo,Low_Quality,Architettura
orario attualmente restauro castello visitabile previo appuntamento sovrintendenza beni culturali regione siciliana,Low_Quality,Architettura
ritratti giovane chierico,Low_Quality,OpereArteVisiva
fondo blu notte decorato bianco tritoni nereidi cavalli marini rilievo entro ghirlanda foglie stemma,Low_Quality,OpereArteVisiva
mostra porta laccata crema dorata,Low_Quality,OpereArteVisiva
bassa base modanata ergono quattro alte colonne liscie affiancate altre piu sottili tortiglione archi acuti duplici archeggiature trilobe centro piccolo rosone pinnacoli ornano angoli copertura cociera sormontata croce,Low_Quality,OpereArteVisiva
cassettone unico corpo munito tre alti cassetti piu stretto alto cassetti lesene laterali decorati girali motivi fitomorfi intarsiati intagli vegetali rifiniscono piedi,Low_Quality,OpereArteVisiva
ritratti giuseppe navarra abbigliamento religioso oggetti libri,Low_Quality,OpereArteVisiva
personaggi cupido psiche,Low_Quality,OpereArteVisiva
cornicione decorato piccoli volti putti alati aggettanti verso interno navata parzialmente dorati soggetti sacri figure cherubini,Low_Quality,OpereArteVisiva
figure cherubino decorazioni motivi floreali,Low_Quality,OpereArteVisiva
divinita ecate,Low_Quality,OpereArteVisiva
divinita minori tritone oggetti conchiglia,Low_Quality,OpereArteVisiva
personificazioni castita attributi unicorno figure putto oggetti corona fiori,Low_Quality,OpereArteVisiva
specchiera rettangolare,Low_Quality,OpereArteVisiva
semplice iscrizione racchiusa cornice profilo spezzato cimasa volute,Low_Quality,OpereArteVisiva
porta quattro battenti dipinta grigio,Low_Quality,OpereArteVisiva
figure femminili donna sdraiata,Low_Quality,OpereArteVisiva
chiave impugnatura sagomata,Low_Quality,OpereArteVisiva
piatto circolare orlo sagomato cinque sequenze tre lobi tesa liscia fondo bianco tesa fondo decorato raffigurazione roselline gialle fiori azzurri viola arancioni,Low_Quality,OpereArteVisiva
decorazioni ecclesiastici sacerdote,Low_Quality,OpereArteVisiva
lapide memoria luigi vincenzo enrico prosperi madre carolina bugane collocata parete sinistra cappella funeraria cimitero loiano forma sagomata decorata motivi vegetali floreali dipartono base lapide raffigurata arca sepolcrale recante monogramma cristo culmine lapide presente croce simboli monogramma cristo,Low_Quality,OpereArteVisiva
abbigliamento religioso stola cappello suppellettili ecclesiastiche crocifisso cero vegetali,Low_Quality,OpereArteVisiva
coppia ante incernierata telaio presenta pannelli centrati motivo clipeo,Low_Quality,OpereArteVisiva
figure santo sacerdoti figure maschili interno,Low_Quality,OpereArteVisiva
tabernacolo portatile,Low_Quality,OpereArteVisiva
croce legno dorato raggiera terminali intagliati volute,Low_Quality,OpereArteVisiva
lapide prescrittiva,Low_Quality,OpereArteVisiva
quattro arcate svolto campo ocra bianco sovrastate stilizzazioni angeli sviluppano sinistra destra alcune tappe storia sacra quali riconoscono visita s anna crocifissione orazione orto getsemani,Low_Quality,OpereArteVisiva
sedile imbottito spalliera giorno sagomata intagli volute traversa ricciolo raccordo sedile gambe anteriori ricurve piedi arricciati fodera recente,Low_Quality,OpereArteVisiva
figure putto decorazioni volute riccioli divinita minori diana,Low_Quality,OpereArteVisiva
cintura giberna,Low_Quality,OpereArteVisiva
battente unico sagomato due finte ante basso alto cartelle rettangolari quindi specchi mistilinei centro entro girali foglie due teste puttini tondo,Low_Quality,OpereArteVisiva
porta due battenti specchiature maniglia,Low_Quality,OpereArteVisiva
rilievo stemma,Low_Quality,OpereArteVisiva
cornice mistilinea sormontata timpano curvilineo spezzato centro campeggia stemma ordine camilliano entro raggiera,Low_Quality,OpereArteVisiva
figura femminile deve postura inclinata verso spuntone sostegno gamba flessa tiene mano sinistra alta sorreggere oggetto ora piu esistente allegorie simboli,Low_Quality,OpereArteVisiva
due rocchi colonna lisci presentano decorazioni,Low_Quality,OpereArteVisiva
ritratti andrea mastai ferretti,Low_Quality,OpereArteVisiva
semplici colonne lievemente rastremate verso alto,Low_Quality,OpereArteVisiva
ostensorio raggiera culminante crocetta,Low_Quality,OpereArteVisiva
meta superiore stemma attrbuibile alcuna famiglia distingue banda trasversale funzione dividere stemma due porzioni partizione superiore esce monte naturale due cime piu ordinate fascia,Low_Quality,OpereArteVisiva
pisside base circolare decorata semplici scanalature fusto nodo corpo liscio croce apicale,Low_Quality,OpereArteVisiva
mobile nove casetti ognuno serratura maniglia casetti formano blocco centrale mentre frontale laterali pianale co stituiscono corpo staccato mo cornicione facciata frontale due pilastri laterali,Low_Quality,OpereArteVisiva
corpo superiore sagomato basso coperto ripiano ribaltabile sostegni balaustro cuoriforme traforato centro ripiano mobile alto zoccolo modanato retto bassi piedi parallelepipedi verniciatura simil noce,Low_Quality,OpereArteVisiva
lapide tombale scolpito rilievo stemma famiglia loverese bosio scudo bove rampante,Low_Quality,OpereArteVisiva
reliquiario fusto sagomato piede voluta ornato elementi fogliacei ricettacolo piuttosto ampio recante bordi volute fogliacee sommita palme martirio luce forma mistilinea,Low_Quality,OpereArteVisiva
sponda lago costruzione fortificata agglomerato case intorno evidenzia chiesa annesso campanile,Low_Quality,OpereArteVisiva
base circolare corpo forma piramide rovesciata provvisto beccuccio aria becco manico anello,Low_Quality,OpereArteVisiva
sedile poggiato gambe molto sobrie unite motivo decorativo giorno intreccio ripete centro due spalliere laterali tessuto ricopre sostituzione nasconde originario lino ormai consunto bande verticali,Low_Quality,OpereArteVisiva
base triangolare piede motivi vegetali ricettacolo sagomato decorato fogliami testine angeliche teca luce ovale crocetta apicale,Low_Quality,OpereArteVisiva
due stipiti modanati sostengono cornice dentelli timpano curvilineo sporgente cherubino centrale,Low_Quality,OpereArteVisiva
rive acque primo piano nudo maschile mostra zucca pietra vecchio drappeggiato manto rosso leva braccia segno meraviglia accanto alcuni oggetti pietrificati sfondo altre figurine piedi rovina classica,Low_Quality,OpereArteVisiva
matrice litografica pietra calcarea,Low_Quality,OpereArteVisiva
icona dipinta raffigurante madonna s nicola devoto giorgio alto sinistra raffigurato miracolo devoto giorgio ringrazia madonna,Low_Quality,OpereArteVisiva
lastra tombale figure femminili,Low_Quality,OpereArteVisiva
fregio decorato meandri,Low_Quality,OpereArteVisiva
sigillo circolare san venanzio nimbato stante fronte mezza figura libro mano sinistra intorno esterno corona perline,Low_Quality,OpereArteVisiva
sedile forma semicerchio irregolare parte frontale solco verticale centro sotto materia produce largo profondo incavo tale blocco quel punto tocca terra altre parti presentano vari piani superficie striata prodotta utilizzando probabilmente macchina intagliatrice lato posteriore invece forma rotondeggiante prende diametro pietra,Low_Quality,OpereArteVisiva
vajra quattro braccia tre punte impugnatura forma fior loto sbocciato,Low_Quality,OpereArteVisiva
lamina d argento sbalzata contorni ritagliati opposti simmetricamente braccio alzato altro fianco capelli ricciuti viso sollevato inquadrato ali aperte fianco drappo,Low_Quality,OpereArteVisiva
due poltrone quattro gambe rastremate verso basso scanalature incasso piede sfera riquadro superiore sedile sagomato schienalea forma ottagonale quattro lati curvilinei quattro retti foderati raso verde braccioli po incurvati,Low_Quality,OpereArteVisiva
lapide commemorativa pietra arenaria posta lungo viale rimembranze pieve ottoville recante inciso nome caporal maggiore giuseppe cavalieri nato morto,Low_Quality,OpereArteVisiva
edicole votive inglobate pilastri esterni cancello edificio abitativo presenta nicchia rettangolare madonna dipinta madonna,Low_Quality,OpereArteVisiva
personaggi tobia angelo,Low_Quality,OpereArteVisiva
anello,Low_Quality,OpereArteVisiva
due maschere antigas contenitore soggetto assente,Low_Quality,OpereArteVisiva
croce ferro battuto raggiata terminazioni braccia lanceolate,Low_Quality,OpereArteVisiva
due frammenti tessuto seta color violaceo operato monocromo effetto trama lanciata oro filato motivo isolotti vegetazione ispirazione estremo orientale n p,Low_Quality,OpereArteVisiva
porta divisa dodici specchi due esagonali fastigio arco,Low_Quality,OpereArteVisiva
personaggi maffeo barberini,Low_Quality,OpereArteVisiva
araldica stemma comunale ostra decorazioni cartiglio,Low_Quality,OpereArteVisiva
personaggi san gerolamo,Low_Quality,OpereArteVisiva
custodia pelle marrone borchie ottone,Low_Quality,OpereArteVisiva
sedia chiavari legno ciliegio gambe anteriori tornite sedile incannucciato,Low_Quality,OpereArteVisiva
coppia pianete ricca policromia corredate due veli calice due borse corporale due stole due manipoli teorie grossi ciuffi difoglie fiori susseguono verticale galloni seta oro filato foglie oblique fiori,Low_Quality,OpereArteVisiva
n p figure femminili dama abbigliamento mantella abito perle merletti fiori mazzolino oggetti orecchini,Low_Quality,OpereArteVisiva
grandiosa scultura priva d effetto drammaticita santo raffigurato piedi torso nudo barba fluente fronte calva piede sinistro appoggia libro chiuso mentre braccio destro regge mantello mano corrispondente stringe sasso colpirsi petto altra mano stringe crocifisso piedi destra leone,Low_Quality,OpereArteVisiva
recinto cantoria diviso tre plutei ciascuno quali reca grata fatta assi intrecciate ogni pluteo inquadrato pannelli verticali fasce orizzontali dipinte fondo verde scuro girali vegetali,Low_Quality,OpereArteVisiva
cinque frammenti presumibilmente cornicione cordolo grosse dimensioni listelli spigolo vivo forte rilievo,Low_Quality,OpereArteVisiva
lapide forma rettangolare medaglione volute foglie bassorilievo,Low_Quality,OpereArteVisiva
decoro figura colori blu arancio,Low_Quality,OpereArteVisiva
legatura piatti legno ricoperti cuoio marrone decorazioni losanghe impressione quattro rosoni angolari centrale maggiori dimensioni lavorati traforo fermati borchie centrali altre due borchie lati rosone centrale due bindelle tracce altre due perdute nervi piatto posteriore quattro rosoni angolari centrale stemma mediceo d oro sette palle rosse fermati borchie due borchie lati rosone centrale chiodi lungo piatto anteriore posteriore tracce rosso taglio controcoperte attaccate pagine n p,Low_Quality,OpereArteVisiva
